n_players,turns,winner_character,winner_strategy,leader_won,score_spread,top_score,portals_opened_total
4,35,Кладоискатель,engine_builder,1,1.12,4,8
4,40,Кладоискатель,greedy,1,1.48,6,8
4,32,Летописец,engine_builder,0,1.64,4,8
4,24,Хранитель Пути,risk_taker,0,1.12,3,8
4,30,Проводник,engine_builder,1,1.12,6,8
4,28,Летописец,engine_builder,1,0.87,3,8
4,34,Друид,engine_builder,1,2.06,5,8
4,30,Друид,engine_builder,1,1.09,6,8
4,30,Друид,engine_builder,1,2.55,7,8
4,25,Летописец,random,0,0.87,3,8
4,33,Проводник,random,0,2.17,6,8
4,32,Друид,risk_taker,0,1.58,5,8
4,26,Друид,engine_builder,1,2.05,6,8
4,38,Друид,engine_builder,0,2.29,8,8
4,39,Летописец,risk_taker,0,3.77,9,8
4,30,Наблюдатель,engine_builder,1,2.49,7,8
4,33,Кладоискатель,engine_builder,1,0.43,3,8
4,25,Друид,risk_taker,1,1.12,3,8
4,31,Друид,engine_builder,1,2.45,6,8
4,30,Кладоискатель,greedy,0,1.48,4,8
4,44,Друид,risk_taker,1,1.3,4,8
4,27,Проводник,engine_builder,1,0.83,5,8
4,23,Проводник,random,0,3.2,9,8
4,31,Проводник,risk_taker,0,1.79,8,8
4,33,Проводник,engine_builder,1,1.73,4,8
4,28,Наблюдатель,risk_taker,0,2.55,7,8
4,29,Наблюдатель,greedy,0,1.8,5,8
4,30,Наблюдатель,engine_builder,0,1.41,5,8
4,24,Кладоискатель,risk_taker,0,1.92,6,8
4,26,Кладоискатель,risk_taker,0,3.27,8,8
4,32,Хранитель Пути,engine_builder,0,2.28,6,8
4,27,Друид,engine_builder,0,1.92,5,8
4,34,Хранитель Пути,risk_taker,0,2.18,7,8
4,31,Летописец,random,0,1.09,5,8
4,24,Наблюдатель,engine_builder,1,2.17,6,8
4,35,Кладоискатель,engine_builder,0,1.92,5,8
4,36,Проводник,greedy,0,2.59,7,8
4,32,Друид,engine_builder,1,2.87,9,8
4,30,Летописец,random,0,0.43,2,8
4,32,Проводник,engine_builder,1,3.42,8,8
4,31,Проводник,greedy,0,2.6,7,8
4,32,Друид,engine_builder,0,3.03,8,8
4,30,Друид,engine_builder,1,2.92,8,8
4,25,Кладоискатель,risk_taker,0,3.16,8,8
4,40,Летописец,engine_builder,0,3.08,8,8
4,35,Наблюдатель,greedy,0,1.22,5,8
4,28,Проводник,engine_builder,0,2.28,5,8
4,32,Проводник,random,1,1.41,5,8
4,33,Проводник,engine_builder,1,4.09,10,8
4,37,Наблюдатель,engine_builder,1,1.79,7,8
4,36,Друид,engine_builder,1,2.35,8,8
4,39,Летописец,engine_builder,0,2.12,6,8
4,25,Наблюдатель,random,0,2.59,8,8
4,33,Летописец,engine_builder,1,1.79,5,8
4,29,Кладоискатель,risk_taker,0,1.58,6,8
4,41,Кладоискатель,engine_builder,1,4.18,11,8
4,34,Хранитель Пути,engine_builder,0,2.06,7,8
4,31,Летописец,risk_taker,0,2.55,7,8
4,25,Проводник,engine_builder,0,2.28,7,8
4,24,Кладоискатель,risk_taker,1,1.92,5,8
4,27,Проводник,greedy,1,3.34,8,8
4,37,Кладоискатель,engine_builder,1,1.8,5,8
4,39,Наблюдатель,risk_taker,0,1.92,6,8
4,41,Хранитель Пути,engine_builder,1,1.58,6,8
4,38,Летописец,risk_taker,0,1.66,5,8
4,31,Проводник,greedy,0,2.59,8,8
4,25,Проводник,greedy,1,2.29,6,8
4,34,Друид,engine_builder,1,3.04,7,8
4,39,Наблюдатель,random,0,2.74,7,8
4,36,Проводник,risk_taker,0,2.69,7,8
4,34,Летописец,engine_builder,1,2.86,7,8
4,31,Кладоискатель,risk_taker,0,1.5,4,8
4,35,Кладоискатель,greedy,0,1.48,5,8
4,33,Кладоискатель,risk_taker,0,1.79,7,8
4,29,Друид,risk_taker,0,0.71,5,8
4,26,Летописец,engine_builder,0,2.35,6,8
4,31,Проводник,engine_builder,0,2.5,7,8
4,28,Друид,risk_taker,0,3.08,8,8
4,25,Друид,risk_taker,0,1.09,5,8
4,26,Друид,engine_builder,0,3.2,8,8
4,39,Наблюдатель,greedy,0,2.92,8,8
4,33,Хранитель Пути,engine_builder,1,2.49,6,8
4,37,Наблюдатель,risk_taker,1,3.49,9,8
4,26,Проводник,engine_builder,1,4.92,12,8
4,28,Хранитель Пути,risk_taker,0,2.12,6,8
4,38,Хранитель Пути,risk_taker,0,2.59,8,8
4,32,Летописец,risk_taker,0,2.86,7,8
4,28,Хранитель Пути,engine_builder,1,2.28,5,8
4,25,Проводник,random,0,2.49,7,8
4,36,Друид,random,0,0.83,3,8
4,27,Друид,risk_taker,0,1.87,8,8
4,29,Кладоискатель,greedy,0,0.83,3,8
4,26,Летописец,risk_taker,0,1.58,4,8
4,29,Проводник,engine_builder,0,3.28,9,8
4,28,Летописец,engine_builder,1,1.87,5,8
4,26,Проводник,engine_builder,0,0.83,2,8
4,30,Хранитель Пути,engine_builder,0,1.87,5,8
4,32,Хранитель Пути,engine_builder,1,2.5,7,8
4,28,Летописец,risk_taker,0,2.28,7,8
4,27,Наблюдатель,risk_taker,1,1.5,4,8
4,33,Наблюдатель,risk_taker,0,1.92,6,8
4,27,Кладоискатель,engine_builder,0,2.28,7,8
4,22,Друид,engine_builder,1,2.38,6,8
4,35,Хранитель Пути,greedy,0,3.08,8,8
4,27,Хранитель Пути,random,0,1.3,3,8
4,30,Летописец,engine_builder,0,1.22,4,8
4,26,Проводник,engine_builder,0,0.43,3,8
4,24,Проводник,engine_builder,0,2.29,6,8
4,34,Проводник,random,0,3.28,10,8
4,31,Хранитель Пути,engine_builder,1,3.11,8,8
4,32,Хранитель Пути,greedy,0,1.73,5,8
4,26,Наблюдатель,engine_builder,1,1.0,2,8
4,27,Проводник,engine_builder,1,0.43,2,8
4,33,Кладоискатель,engine_builder,1,1.87,6,8
4,35,Проводник,greedy,1,3.08,10,8
4,37,Наблюдатель,engine_builder,1,2.12,5,8
4,32,Наблюдатель,engine_builder,0,0.83,3,8
4,28,Проводник,risk_taker,0,2.24,7,8
4,26,Летописец,engine_builder,0,1.79,4,8
4,26,Проводник,risk_taker,0,1.79,6,8
4,32,Проводник,greedy,0,1.48,5,8
4,30,Наблюдатель,risk_taker,0,0.71,2,8
4,36,Друид,risk_taker,1,2.38,6,8
4,34,Проводник,engine_builder,1,3.42,8,8
4,36,Проводник,greedy,1,2.83,8,8
4,24,Проводник,random,0,1.66,5,8
4,30,Кладоискатель,engine_builder,0,2.95,7,8
4,34,Друид,engine_builder,0,2.59,7,8
4,36,Летописец,engine_builder,0,1.64,6,8
4,36,Хранитель Пути,risk_taker,1,2.55,7,8
4,38,Проводник,random,0,2.69,7,8
4,36,Летописец,engine_builder,0,2.28,7,8
4,21,Проводник,engine_builder,1,0.5,1,8
4,35,Друид,risk_taker,1,1.09,4,8
4,51,Наблюдатель,greedy,0,2.18,7,8
4,35,Проводник,greedy,0,2.06,5,8
4,32,Наблюдатель,engine_builder,1,0.5,3,8
4,34,Летописец,engine_builder,1,3.54,8,8
4,23,Друид,risk_taker,1,1.5,5,8
4,31,Наблюдатель,greedy,0,1.64,5,8
4,28,Друид,random,0,1.48,5,8
4,33,Летописец,engine_builder,0,1.48,4,8
4,24,Проводник,engine_builder,1,1.92,6,8
4,30,Проводник,random,1,3.08,8,8
4,35,Кладоискатель,engine_builder,0,3.03,7,8
4,23,Друид,engine_builder,0,1.92,6,8
4,30,Друид,random,1,1.92,6,8
4,28,Наблюдатель,engine_builder,1,1.48,4,8
4,24,Проводник,risk_taker,1,1.3,4,8
4,34,Летописец,risk_taker,0,2.55,7,8
4,38,Друид,risk_taker,1,2.69,7,8
4,30,Кладоискатель,risk_taker,0,1.3,5,8
4,39,Наблюдатель,risk_taker,0,2.12,6,8
4,26,Наблюдатель,engine_builder,0,1.79,5,8
4,27,Проводник,greedy,0,2.18,7,8
4,26,Проводник,engine_builder,1,2.77,6,8
4,39,Друид,greedy,0,1.79,5,8
4,32,Наблюдатель,engine_builder,1,2.68,7,8
4,35,Летописец,engine_builder,1,2.28,6,8
4,26,Хранитель Пути,risk_taker,1,2.06,5,8
4,33,Кладоискатель,greedy,0,1.79,5,8
4,28,Друид,risk_taker,0,1.92,5,8
4,36,Хранитель Пути,engine_builder,0,3.2,8,8
4,26,Кладоискатель,risk_taker,1,2.28,7,8
4,34,Хранитель Пути,greedy,0,2.18,6,8
4,35,Летописец,engine_builder,1,1.79,5,8
4,25,Кладоискатель,risk_taker,0,3.5,10,8
4,30,Кладоискатель,random,0,1.41,5,8
4,29,Кладоискатель,engine_builder,1,1.79,6,8
4,39,Хранитель Пути,engine_builder,0,3.27,8,8
4,36,Летописец,greedy,0,1.48,5,8
4,35,Проводник,random,0,1.58,5,8
4,29,Наблюдатель,engine_builder,1,2.05,5,8
4,30,Проводник,engine_builder,1,3.49,9,8
4,30,Кладоискатель,random,0,2.95,8,8
4,32,Наблюдатель,greedy,0,2.28,6,8
4,42,Наблюдатель,greedy,0,1.22,5,8
4,28,Проводник,risk_taker,1,1.3,3,8
4,25,Кладоискатель,engine_builder,0,1.66,4,8
4,25,Друид,engine_builder,1,1.22,3,8
4,34,Кладоискатель,greedy,0,2.28,7,8
4,36,Наблюдатель,engine_builder,0,2.5,7,8
4,32,Летописец,greedy,0,2.06,6,8
4,28,Наблюдатель,engine_builder,0,1.79,4,8
4,25,Наблюдатель,random,0,1.12,5,8
4,37,Летописец,greedy,0,1.79,4,8
4,25,Друид,random,0,2.24,7,8
4,31,Друид,engine_builder,0,2.18,6,8
4,34,Хранитель Пути,engine_builder,1,2.95,8,8
4,28,Хранитель Пути,random,0,1.22,5,8
4,41,Летописец,greedy,0,3.03,8,8
4,29,Летописец,risk_taker,1,1.8,5,8
4,28,Проводник,risk_taker,1,3.96,11,8
4,33,Друид,engine_builder,0,1.48,4,8
4,38,Летописец,greedy,0,1.92,5,8
4,34,Проводник,engine_builder,1,4.24,11,8
4,33,Проводник,risk_taker,1,2.45,6,8
4,22,Летописец,engine_builder,0,0.5,2,8
4,29,Проводник,engine_builder,1,3.34,8,8
4,31,Кладоискатель,random,0,1.64,5,8
4,36,Летописец,random,0,2.06,5,8
4,31,Летописец,greedy,0,1.5,5,8
4,25,Кладоискатель,engine_builder,0,0.83,3,8
4,38,Проводник,risk_taker,0,2.06,5,8
4,22,Проводник,engine_builder,1,2.69,7,8
4,44,Кладоискатель,greedy,0,1.3,6,8
4,38,Летописец,random,0,0.71,3,8
4,26,Проводник,greedy,0,0.71,6,8
4,35,Проводник,greedy,0,3.2,9,8
4,28,Проводник,engine_builder,1,1.48,4,8
4,21,Проводник,engine_builder,1,2.69,7,8
4,36,Кладоискатель,engine_builder,0,2.29,6,8
4,30,Хранитель Пути,greedy,1,1.22,6,8
4,29,Проводник,random,0,0.83,5,8
4,22,Кладоискатель,engine_builder,0,1.8,6,8
4,34,Проводник,engine_builder,1,3.91,12,8
4,36,Кладоискатель,engine_builder,1,2.77,6,8
4,30,Друид,engine_builder,1,3.2,8,8
4,34,Наблюдатель,random,0,1.92,5,8
4,30,Хранитель Пути,engine_builder,1,0.83,3,8
4,30,Летописец,risk_taker,0,1.09,4,8
4,31,Летописец,engine_builder,1,0.87,2,8
4,30,Проводник,risk_taker,0,2.77,7,8
4,30,Кладоискатель,greedy,1,2.35,6,8
4,30,Хранитель Пути,risk_taker,0,0.83,3,8
4,33,Проводник,engine_builder,1,4.55,13,8
4,32,Проводник,risk_taker,1,3.27,7,8
4,40,Проводник,random,0,1.5,8,8
4,36,Проводник,random,1,1.92,5,8
4,33,Наблюдатель,engine_builder,0,2.59,7,8
4,35,Хранитель Пути,risk_taker,0,2.38,7,8
4,32,Проводник,engine_builder,1,3.74,11,8
4,29,Наблюдатель,risk_taker,0,1.5,5,8
4,28,Проводник,greedy,1,2.12,6,8
4,26,Кладоискатель,engine_builder,1,3.34,8,8
4,33,Кладоискатель,greedy,1,2.12,6,8
4,41,Друид,engine_builder,0,2.68,7,8
4,28,Проводник,risk_taker,0,2.0,5,8
4,24,Кладоискатель,risk_taker,1,0.71,2,8
4,31,Проводник,engine_builder,0,4.49,11,8
4,30,Проводник,greedy,1,2.74,7,8
4,36,Друид,engine_builder,0,3.0,9,8
4,47,Наблюдатель,risk_taker,0,3.27,7,8
4,26,Наблюдатель,engine_builder,1,1.0,2,8
4,27,Проводник,engine_builder,1,2.86,8,8
4,30,Проводник,engine_builder,1,2.77,6,8
4,29,Кладоискатель,engine_builder,0,1.64,4,8
4,38,Друид,greedy,0,1.92,6,8
4,30,Хранитель Пути,risk_taker,0,1.5,4,8
4,31,Наблюдатель,risk_taker,0,2.87,7,8
4,32,Проводник,random,0,0.71,5,8
4,26,Проводник,engine_builder,1,2.49,6,8
4,29,Проводник,risk_taker,1,2.6,7,8
4,47,Кладоискатель,greedy,1,3.03,8,8
4,36,Хранитель Пути,engine_builder,1,2.86,7,8
4,29,Хранитель Пути,greedy,0,2.24,6,8
4,26,Летописец,engine_builder,1,1.48,4,8
4,31,Проводник,risk_taker,1,2.06,5,8
4,34,Проводник,engine_builder,1,1.64,4,8
4,39,Друид,random,0,1.92,6,8
4,31,Хранитель Пути,engine_builder,1,1.48,4,8
4,31,Проводник,greedy,1,2.05,7,8
4,26,Проводник,greedy,0,1.92,6,8
4,30,Кладоискатель,engine_builder,0,1.3,3,8
4,29,Проводник,engine_builder,1,1.87,6,8
4,36,Хранитель Пути,engine_builder,0,2.92,8,8
4,34,Друид,greedy,1,2.35,6,8
4,41,Наблюдатель,risk_taker,0,2.96,8,8
4,32,Проводник,engine_builder,1,4.53,11,8
4,28,Друид,random,0,2.24,6,8
4,36,Проводник,greedy,0,0.87,7,8
4,33,Кладоискатель,greedy,1,2.49,7,8
4,37,Наблюдатель,engine_builder,0,1.58,4,8
4,33,Хранитель Пути,engine_builder,1,1.48,4,8
4,27,Проводник,engine_builder,1,1.0,3,8
4,25,Проводник,engine_builder,1,3.2,8,8
4,34,Проводник,risk_taker,0,1.79,8,8
4,33,Кладоискатель,greedy,1,2.59,7,8
4,35,Наблюдатель,engine_builder,1,2.06,6,8
4,22,Наблюдатель,random,0,1.79,4,8
4,25,Наблюдатель,engine_builder,1,0.71,2,8
4,29,Проводник,engine_builder,1,2.6,6,8
4,28,Проводник,engine_builder,1,4.72,13,8
4,40,Кладоискатель,engine_builder,1,0.87,3,8
4,39,Друид,engine_builder,1,1.66,5,8
4,29,Хранитель Пути,engine_builder,1,1.64,4,8
4,32,Проводник,greedy,0,2.06,7,8
4,37,Проводник,random,0,2.17,6,8
4,29,Кладоискатель,engine_builder,0,2.92,8,8
4,30,Друид,risk_taker,0,2.18,6,8
4,43,Хранитель Пути,engine_builder,0,2.55,6,8
4,26,Проводник,risk_taker,0,1.66,5,8
4,23,Наблюдатель,risk_taker,1,1.12,5,8
4,28,Друид,engine_builder,0,1.92,6,8
4,29,Хранитель Пути,engine_builder,0,1.09,3,8
4,33,Наблюдатель,greedy,0,2.24,6,8
4,32,Летописец,engine_builder,0,1.0,2,8
4,34,Летописец,greedy,0,2.24,6,8
4,26,Летописец,greedy,0,1.64,4,8
4,35,Друид,engine_builder,0,2.59,9,8
4,28,Друид,engine_builder,1,1.87,6,8
4,26,Кладоискатель,engine_builder,0,1.0,2,8
4,31,Летописец,random,0,1.12,3,8
4,33,Наблюдатель,risk_taker,1,2.12,6,8
4,34,Кладоискатель,risk_taker,0,2.05,5,8
4,25,Летописец,engine_builder,1,2.86,8,8
4,30,Хранитель Пути,greedy,0,1.12,5,8
4,31,Хранитель Пути,random,0,1.3,4,8
4,31,Хранитель Пути,engine_builder,1,1.92,6,8
4,29,Хранитель Пути,risk_taker,1,3.19,9,8
4,22,Наблюдатель,greedy,0,1.92,5,8
4,25,Летописец,engine_builder,1,0.83,2,8
4,52,Хранитель Пути,risk_taker,0,3.94,10,8
4,36,Наблюдатель,engine_builder,0,2.06,5,8
4,38,Хранитель Пути,engine_builder,0,1.92,7,8
4,28,Проводник,engine_builder,1,2.59,8,8
4,34,Кладоискатель,risk_taker,1,1.64,4,8
4,27,Проводник,risk_taker,1,3.54,9,8
4,28,Проводник,greedy,1,2.68,7,8
4,29,Кладоискатель,greedy,1,2.17,6,8
4,51,Наблюдатель,engine_builder,1,5.2,12,8
4,28,Проводник,greedy,0,1.22,6,8
4,38,Проводник,risk_taker,1,1.66,7,8
4,29,Друид,engine_builder,1,1.66,5,8
4,29,Проводник,engine_builder,1,2.29,6,8
4,40,Друид,risk_taker,0,3.49,9,8
4,39,Наблюдатель,greedy,0,2.18,6,8
4,29,Хранитель Пути,greedy,0,1.41,4,8
4,31,Наблюдатель,greedy,0,1.66,6,8
4,30,Друид,risk_taker,0,1.48,5,8
4,29,Кладоискатель,random,0,0.5,2,8
4,36,Наблюдатель,engine_builder,1,2.38,6,8
4,29,Летописец,engine_builder,1,2.06,5,8
4,30,Летописец,engine_builder,0,1.79,6,8
4,30,Проводник,risk_taker,1,2.5,7,8
4,22,Проводник,engine_builder,1,2.92,7,8
4,30,Проводник,random,1,2.35,6,8
4,29,Кладоискатель,engine_builder,1,1.66,5,8
4,39,Наблюдатель,engine_builder,0,1.12,5,8
4,27,Летописец,engine_builder,0,2.5,7,8
4,35,Проводник,engine_builder,1,3.56,9,8
4,34,Проводник,engine_builder,1,3.2,8,8
4,29,Кладоискатель,risk_taker,0,2.55,7,8
4,36,Друид,engine_builder,0,2.17,6,8
4,43,Летописец,engine_builder,1,1.12,5,8
4,34,Проводник,greedy,1,1.73,7,8
4,26,Кладоискатель,engine_builder,1,1.92,5,8
4,24,Проводник,risk_taker,1,1.79,5,8
4,25,Проводник,engine_builder,1,1.3,5,8
4,34,Хранитель Пути,risk_taker,1,1.48,5,8
4,36,Друид,engine_builder,0,1.3,6,8
4,34,Проводник,engine_builder,1,3.77,10,8
4,25,Кладоискатель,risk_taker,0,1.3,3,8
4,25,Друид,random,0,1.48,5,8
4,25,Хранитель Пути,risk_taker,1,1.92,6,8
4,50,Наблюдатель,engine_builder,0,3.08,8,8
4,39,Хранитель Пути,engine_builder,0,1.92,6,8
4,26,Летописец,greedy,0,0.71,2,8
4,33,Летописец,engine_builder,0,1.92,5,8
4,36,Друид,engine_builder,1,2.35,8,8
4,25,Кладоискатель,risk_taker,1,1.48,4,8
4,33,Кладоискатель,engine_builder,0,2.12,5,8
